日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2014-01-31,,,,734,支払手数料,,,123,楽天銀行,,,160,振込手数料㈱ネットメカニズム,,,,,,,
2014-02-05,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料チャットボイス㈱,,,,,,,
2014-03-14,,,,550,仕入高,,,123,楽天銀行,,,7776,㈱ニューパックダンボール,,,,,,,
2014-03-14,,,,734,支払手数料,,,123,楽天銀行,,,160,振込手数料㈱ニューパック,,,,,,,
2014-03-31,,,,734,支払手数料,,,123,楽天銀行,,,105000,ＧＭＯメイクショップ㈱ネットサービス,,,,,,,
2014-03-31,,,,734,支払手数料,,,123,楽天銀行,,,250,振込手数料ＧＭＯメイクショップ㈱,,,,,,,
2014-03-31,,,,123,楽天銀行,,,999,,,,17,預金利息,,,,,,,
2014-03-31,,,,999,,,,811,受取利息,,,21,預金利息,,,,,,,
2014-03-31,,,,726,租税公課,1,国税,999,,,,3,預金利息,,,,,,,
2014-03-31,,,,726,租税公課,2,地方税,999,,,,1,預金利息,,,,,,,
2013-12-04,,,,550,仕入高,,,121,三菱東京ＵＦＪ,,,137598,エイトループ㈱エントランス用テレビ,,,,,,,
2013-12-04,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,315,振込手数料エイトループ㈱,,,,,,,
2013-09-02,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,52500,㈱モノサスプログラム制作費,,,,,,,
2013-09-02,,,,734,支払手数料,,,121,三菱東京ＵＦＪ,,,315,振込手数料㈱モノサス,,,,,,,
2014-04-30,,,,121,三菱東京ＵＦＪ,,,511,売上高,,,148365,㈱制御技研,,,,,,,
2014-01-31,,,,999,,,,184,立替金,,,185500,国土緑化㈱広告プロモーション費用立替精,,,,,,,
2014-01-31,,,,999,,,,166,売掛金,6,国土緑化㈱,84000,国土緑化㈱,,,,,,,
2014-01-31,,,,999,,,,511,売上高,,,3500,国土緑化㈱広告プロモーション受取手数料,,,,,,,
2014-04-30,,,,121,三菱東京ＵＦＪ,,,511,売上高,,,44866,ＪＭＯメイクショップ仲介手数料,,,,,,,
2014-05-08,,,,121,三菱東京ＵＦＪ,,,511,売上高,,,34857,アマゾン仕入部品出品,,,,,,,
2014-05-21,,,,121,三菱東京ＵＦＪ,,,511,売上高,,,69714,アマゾン仕入部品出品,,,,,,,
2013-07-18,,,,314,未払金,9999,その他,313,短期借入金,,,111660,湯川亜希子,,,,,,,
2014-03-25,,,,550,仕入高,,,123,楽天銀行,,,3450,阿部敏秀ＰＣ関連部品,,,,,,,
2014-03-25,,,,734,支払手数料,,,123,楽天銀行,,,50,振込手数料阿部敏秀,,,,,,,
