日付,決修,伝票番号,部門ｺｰﾄﾞ,借方ｺｰﾄﾞ,借方名称,借方枝番,借方枝番摘要,貸方ｺｰﾄﾞ,貸方名称,貸方枝番,貸方枝番摘要,金額,摘要,税区分,対価,仕入区分,売上業種区分,消費税科目,売仕区分,ﾀﾞﾐｰ3
2016-06-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,5,㈱ミサワ,433188,㈱ミサワ,,,,,,,
2016-06-30,,,,999,,,,166,売掛金,8,㈱ミィーミィーズ,269136,㈱ミィーミィーズ,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,999,,,,268488,㈱ミィーミィーズ,,,,,,,
2016-06-30,,,,734,支払手数料,,,999,,,,600,振込手数料　㈱ミィーミィーズ,,,,,,,
2016-06-30,,,,999,,,,166,売掛金,30,㈱脇木工,54108,㈱脇木工,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,999,,,,53244,㈱脇木工,,,,,,,
2016-06-30,,,,734,支払手数料,,,999,,,,800,振込手数料　㈱脇木工,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,100,その他,50220,サンテク㈱,,,,,,,
2016-06-30,,,,999,,,,166,売掛金,10,㈱アバハウス,505600,㈱アバハウス,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,999,,,,504844,㈱アバハウス,,,,,,,
2016-06-30,,,,734,支払手数料,,,999,,,,700,振込手数料　㈱アバハウス,,,,,,,
2016-06-30,,,,121,三菱東京ＵＦＪ,,,166,売掛金,3,㈱アレゴリー,432340,㈱アレゴリー,,,,,,,
2016-06-06,,,,121,三菱東京ＵＦＪ,,,511,売上高,,,5508,エビノブアキ,,,,,,,
2016-06-30,,,,999,,,,121,三菱東京ＵＦＪ,,,325495,㈱深山,,,,,,,
2016-06-30,,,,312,買掛金,2,㈱深山,121,三菱東京ＵＦＪ,,,756,振込手数料　㈱深山,,,,,,,
2016-06-30,,,,312,買掛金,3,九左コンフィデンシャ,121,三菱東京ＵＦＪ,,,739847,九左コンフィデンシャル,,,,,,,
2016-06-30,,,,312,買掛金,3,九左コンフィデンシャ,121,三菱東京ＵＦＪ,,,756,振込手数料　九左コンフィデンシャル,,,,,,,
2016-06-30,,,,166,売掛金,100,その他,511,売上高,,,10772,㈱base web販売分,,,,,,,
2016-06-20,,,,166,売掛金,37,㈱jun,511,売上高,,,11880,㈱jun muletラインオーバルボウル,,,,,,,
2016-06-30,,,,166,売掛金,12,ＡＸＡＳ㈱,511,売上高,,,51786,ＡＸＡＳ㈱　vag,,,,,,,
2016-06-30,,,,166,売掛金,10,㈱アバハウス,511,売上高,,,295472,㈱アバハウス　アロマストーン,,,,,,,
2016-06-30,,,,166,売掛金,3,㈱アレゴリー,511,売上高,,,282566,㈱アレゴリー　chroma,,,,,,,
2016-06-30,,,,166,売掛金,15,ｉｉｃｈｉ㈱,511,売上高,,,23718,ｉｉｃｈｉ㈱　web販売分,,,,,,,
2016-06-30,,,,166,売掛金,34,㈱イデー,511,売上高,,,474869,㈱イデー　huset,,,,,,,
2016-06-30,,,,166,売掛金,11,㈱エンファクトリー,511,売上高,,,112239,㈱エンファクトリー　web・店舗販売分,,,,,,,
2016-06-30,,,,166,売掛金,26,㈱クリーマ,511,売上高,,,175608,㈱クリーマ　web販売分,,,,,,,
2016-06-30,,,,166,売掛金,20,㈱サニーデイ,511,売上高,,,28156,㈱サニーデイ　root,,,,,,,
2016-06-30,,,,166,売掛金,100,その他,511,売上高,,,34020,サンテク㈱　vag,,,,,,,
2016-06-30,,,,166,売掛金,100,その他,511,売上高,,,33859,㈱シーアンドサイン　mulet,,,,,,,
2016-06-30,,,,166,売掛金,100,その他,511,売上高,,,228420,㈱タイムレス　mulet,,,,,,,
2016-06-30,,,,166,売掛金,100,その他,511,売上高,,,27108,㈱ハリカ　vag,,,,,,,
2016-06-20,,,,166,売掛金,100,その他,511,売上高,,,26568,㈱フィルエクチーレ　mulet,,,,,,,
2016-06-20,,,,166,売掛金,8,㈱ミィーミィーズ,511,売上高,,,112455,㈱ミィーミィーズ　vag,,,,,,,
2016-06-30,,,,166,売掛金,5,㈱ミサワ,511,売上高,,,329508,㈱ミサワ　blue,,,,,,,
2016-06-30,,,,166,売掛金,100,その他,511,売上高,,,19700,㈱midomartpleasant mulet,,,,,,,
2016-06-25,,,,166,売掛金,1,㈱ミヤマプランニング,511,売上高,,,239182,㈱ミヤマプランニング　,,,,,,,
2016-06-30,,,,166,売掛金,100,その他,511,売上高,,,22032,real style c　solution vag,,,,,,,
2016-06-20,,,,166,売掛金,18,リンベル㈱,511,売上高,,,78863,リンベル㈱　root,,,,,,,
2016-06-20,,,,166,売掛金,7,㈱三越伊勢丹,511,売上高,,,165751,㈱三越伊勢丹,,,,,,,
2016-06-30,,,,166,売掛金,99,一般顧客,511,売上高,,,68580,一般顧客,,,,,,,
2016-06-30,,,,166,売掛金,100,その他,511,売上高,,,48471,㈱山田鶏卵　mulet,,,,,,,
2016-06-30,,,,166,売掛金,27,㈱集英社,511,売上高,,,19440,㈱集英社　web販売分,,,,,,,
2016-06-30,,,,166,売掛金,36,その他百貨店,511,売上高,,,99165,阪神阪急百貨店　催事売上,,,,,,,
2016-06-15,,,,166,売掛金,36,その他百貨店,511,売上高,,,21310,㈱高島屋　催事売上,,,,,,,
2016-06-30,,,,166,売掛金,100,その他,511,売上高,,,32400,ideot 井出裕太　チキンオブジェクツ,,,,,,,
2016-06-30,,,,166,売掛金,9,㈱マグスタイル,511,売上高,,,34020,㈱マグスタイル　vag,,,,,,,
2016-06-01,,,,722,旅費交通費,,,313,短期借入金,,,3426,不二タクシー㈱　タクシー代,,,,,,,
2016-06-02,,,,722,旅費交通費,,,313,短期借入金,,,2778,東京臨海高速鉄道㈱　スイカチャージ,,,,,,,
2016-06-07,,,,725,水道光熱費,,,313,短期借入金,,,3079,東京電力エナジーパートナー㈱　工房電気代,,,,,,,
2016-06-07,,,,725,水道光熱費,,,313,短期借入金,,,6269,東京電力エナジーパートナー㈱　工房電気代,,,,,,,
2016-06-07,,,,725,水道光熱費,,,313,短期借入金,,,2839,水道代　工房,,,,,,,
2016-06-07,,,,725,水道光熱費,,,313,短期借入金,,,2839,水道代　工房,,,,,,,
2016-06-07,,,,724,通信費,,,313,短期借入金,,,997,日本郵便㈱　郵送料,,,,,,,
2016-06-07,,,,729,事務用品費,,,313,短期借入金,,,410,ヨドバシカメラ　コピー用紙,,,,,,,
2016-06-09,,,,725,水道光熱費,,,313,短期借入金,,,695,東京ガス　ガス代,,,,,,,
2016-06-09,,,,722,旅費交通費,,,313,短期借入金,,,5093,ライオンプリンスＨ　出張宿泊代,,,,,,,
2016-06-09,,,,722,旅費交通費,,,313,短期借入金,,,20186,ＪＲ東日本㈱　出張旅費,,,,,,,
2016-06-09,,,,734,支払手数料,,,313,短期借入金,,,10000,一般社団法人流通システム開発センター　janコード更新,,,,,,,
2016-06-09,,,,729,事務用品費,,,313,短期借入金,,,10,ファミリーマート　コピー代,,,,,,,
2016-06-09,,,,728,消耗品費,,,313,短期借入金,,,2980,コーナン　什器用素材,,,,,,,
2016-06-09,,,,728,消耗品費,,,313,短期借入金,,,3314,コーナン　什器用素材,,,,,,,
2016-06-10,,,,728,消耗品費,,,313,短期借入金,,,6434,西池袋ビルディング㈱　カラー粘土,,,,,,,
2016-06-10,,,,728,消耗品費,,,313,短期借入金,,,816,ローソン　目止め用米,,,,,,,
2016-06-10,,,,722,旅費交通費,,,313,短期借入金,,,1056,東鉄タクシー㈱　タクシー代,,,,,,,
2016-06-10,,,,728,消耗品費,,,313,短期借入金,,,497,ローソン　目止め用ガスボンベ,,,,,,,
2016-06-10,,,,727,交際費,,,313,短期借入金,,,1176,jikanryoko イデー手土産,,,,,,,
2016-06-10,,,,728,消耗品費,,,313,短期借入金,,,100,ローソン　シート,,,,,,,
